series_key,year,pct_change_yoy
Fuel (diesel)||Sar-e-Pul,2022,65.06895738787057
Fuel (diesel)||Sar-e-Pul,2023,-23.468923225236317
Fuel (diesel)||Sar-e-Pul,2024,-13.319803585383214
Fuel (diesel)||Sar-e-Pul,2025,6.4588183053675365
Fuel (diesel)||Takhar,2021,49.34023612601807
Fuel (diesel)||Takhar,2022,58.03810490121474
Fuel (diesel)||Takhar,2023,-22.40452263546952
Fuel (diesel)||Takhar,2024,-12.668206524861805
Fuel (diesel)||Takhar,2025,5.871284392804968
Fuel (diesel)||Uruzgan,2021,48.879123454620036
Fuel (diesel)||Uruzgan,2022,64.07285550115706
Fuel (diesel)||Uruzgan,2023,-18.93805649370587
Fuel (diesel)||Uruzgan,2024,-17.869232772293643
Fuel (diesel)||Uruzgan,2025,9.521682110997437
Fuel (diesel)||Zabul,2021,62.66275161302786
Fuel (diesel)||Zabul,2022,66.49248650103718
Fuel (diesel)||Zabul,2023,-20.727566693613593
Fuel (diesel)||Zabul,2024,-17.415507912322575
Fuel (diesel)||Zabul,2025,7.5063557783104375
Oil (cooking)||Badakhshan,2021,42.44492658231964
Oil (cooking)||Badakhshan,2022,20.877139939645286
Oil (cooking)||Badakhshan,2023,-31.620055310674207
Oil (cooking)||Badakhshan,2024,-19.81807264671172
Oil (cooking)||Badakhshan,2025,15.905765291191095
Oil (cooking)||Badghis,2021,38.556098506450176
Oil (cooking)||Badghis,2022,-2.983902208066097
Oil (cooking)||Badghis,2023,-33.20245344336118
Oil (cooking)||Badghis,2024,-5.984325185972364
Oil (cooking)||Badghis,2025,11.660190745319671
Oil (cooking)||Baghlan,2021,37.405477020760664
Oil (cooking)||Baghlan,2022,26.890679862462946
Oil (cooking)||Baghlan,2023,-29.0335684655235
Oil (cooking)||Baghlan,2024,-22.545843911834222
Oil (cooking)||Baghlan,2025,14.97382927295805
Oil (cooking)||Balkh,2021,37.92593307282874
Oil (cooking)||Balkh,2022,19.189828848575292
Oil (cooking)||Balkh,2023,-33.409467727657336
Oil (cooking)||Balkh,2024,-12.529286905172848
Oil (cooking)||Balkh,2025,16.518044569835574
Oil (cooking)||Bamyan,2021,30.157256378084472
Oil (cooking)||Bamyan,2022,52.74448436084138
Oil (cooking)||Bamyan,2023,-34.84422004838541
Oil (cooking)||Bamyan,2024,-30.93846660510528
Oil (cooking)||Bamyan,2025,15.886225081347957
Oil (cooking)||Daykundi,2021,38.17541438107591
Oil (cooking)||Daykundi,2022,27.037190130090828
Oil (cooking)||Daykundi,2023,-24.482445397481033
Oil (cooking)||Daykundi,2024,-19.488827450839587
Oil (cooking)||Daykundi,2025,14.38467656218644
Oil (cooking)||Farah,2021,34.95159319484916
Oil (cooking)||Farah,2022,28.261651866039806
Oil (cooking)||Farah,2023,-40.692907114606626
Oil (cooking)||Farah,2024,-21.067771521005962
Oil (cooking)||Farah,2025,17.499782497317476
Oil (cooking)||Faryab,2021,44.25221916131008
Oil (cooking)||Faryab,2022,13.627232963836875
Oil (cooking)||Faryab,2023,-32.4336437428415
Oil (cooking)||Faryab,2024,-14.320459905660373
Oil (cooking)||Faryab,2025,14.296774193548394
Oil (cooking)||Ghazni,2021,43.51240882505704
Oil (cooking)||Ghazni,2022,29.04537415265706
Oil (cooking)||Ghazni,2023,-32.75535785705229
Oil (cooking)||Ghazni,2024,-13.039189375421586
Oil (cooking)||Ghazni,2025,10.950688953391381
Oil (cooking)||Ghor,2021,46.010623379201135
Oil (cooking)||Ghor,2022,5.385006383280534
Oil (cooking)||Ghor,2023,-29.638873154125285
Oil (cooking)||Ghor,2024,-12.782170641499805
Oil (cooking)||Ghor,2025,18.002193383293736
Oil (cooking)||Hilmand,2021,35.30705198680699
Oil (cooking)||Hilmand,2022,26.847967277450707
Oil (cooking)||Hilmand,2023,-20.52578141681228
Oil (cooking)||Hilmand,2024,-30.435402422374878
Oil (cooking)||Hilmand,2025,7.844790894903593
Oil (cooking)||Hirat,2021,35.81726719137361
Oil (cooking)||Hirat,2022,26.488622669596662
Oil (cooking)||Hirat,2023,-38.19778166958551
Oil (cooking)||Hirat,2024,-13.627639155470261
Oil (cooking)||Hirat,2025,21.091863517060354
Oil (cooking)||Jawzjan,2021,36.12269766133945
Oil (cooking)||Jawzjan,2022,20.778460637986544
Oil (cooking)||Jawzjan,2023,-31.547389976101908
Oil (cooking)||Jawzjan,2024,-14.699778590614734
Oil (cooking)||Jawzjan,2025,12.904196976354362
Oil (cooking)||Kabul,2021,43.00684057419606
Oil (cooking)||Kabul,2022,18.92958495920538
Oil (cooking)||Kabul,2023,-31.75823049103314
Oil (cooking)||Kabul,2024,-22.087758238005804
Oil (cooking)||Kabul,2025,17.42678576124402
Oil (cooking)||Kandahar,2021,38.831865942855394
Oil (cooking)||Kandahar,2022,25.107886089813793
Oil (cooking)||Kandahar,2023,-39.397321917118624
Oil (cooking)||Kandahar,2024,-16.48596915742713
Oil (cooking)||Kandahar,2025,15.975471583881816
Oil (cooking)||Kapisa,2021,38.7758002060464
Oil (cooking)||Kapisa,2022,16.851548456094843
Oil (cooking)||Kapisa,2023,-34.2050815194902
Oil (cooking)||Kapisa,2024,-15.241583425823164
Oil (cooking)||Kapisa,2025,23.248160208116904
Oil (cooking)||Khost,2021,33.30316476646597
Oil (cooking)||Khost,2022,22.40900232602
Oil (cooking)||Khost,2023,-35.34326917151133
Oil (cooking)||Khost,2024,-12.756459645583313
Oil (cooking)||Khost,2025,20.842703278494515
Oil (cooking)||Kunar,2021,38.45420178267956
Oil (cooking)||Kunar,2022,9.77755789631895
Oil (cooking)||Kunar,2023,-28.70190250720216
Oil (cooking)||Kunar,2024,-15.164583700052797
Oil (cooking)||Kunar,2025,11.25918380820342
Oil (cooking)||Kunduz,2021,39.01137445507843
Oil (cooking)||Kunduz,2022,25.50419032170857
Oil (cooking)||Kunduz,2023,-27.22059471154767
Oil (cooking)||Kunduz,2024,-26.17040028413202
Oil (cooking)||Kunduz,2025,20.351530484980216
Oil (cooking)||Laghman,2021,33.921124310467164
Oil (cooking)||Laghman,2022,17.86808138262961
Oil (cooking)||Laghman,2023,-26.9987471579045
Oil (cooking)||Laghman,2024,-10.57047513109804
Oil (cooking)||Laghman,2025,13.413767369131808
Oil (cooking)||Logar,2021,22.583847923477432
Oil (cooking)||Logar,2022,33.91082752217458
Oil (cooking)||Logar,2023,-27.339558715781294
Oil (cooking)||Logar,2024,-23.416552181533948
Oil (cooking)||Logar,2025,12.275322104593418
Oil (cooking)||Maidan Wardak,2021,39.512238779254496
Oil (cooking)||Maidan Wardak,2022,31.95260578378794
Oil (cooking)||Maidan Wardak,2023,-32.51593394038689
Oil (cooking)||Maidan Wardak,2024,-14.171889633311707
Oil (cooking)||Maidan Wardak,2025,11.847605298057703
Oil (cooking)||Nangarhar,2021,37.923688585705605
Oil (cooking)||Nangarhar,2022,14.509435229333164
Oil (cooking)||Nangarhar,2023,-32.92887470970465
Oil (cooking)||Nangarhar,2024,-10.162896639764968
Oil (cooking)||Nangarhar,2025,24.791715331308893
Oil (cooking)||Nimroz,2021,48.85488786709654
Oil (cooking)||Nimroz,2022,32.06895123351223
Oil (cooking)||Nimroz,2023,-26.38071170614119
Oil (cooking)||Nimroz,2024,-30.98810139679254
Oil (cooking)||Nimroz,2025,25.034835523414745
Oil (cooking)||Nuristan,2021,24.654108886680238
Oil (cooking)||Nuristan,2022,17.97265058944876
Oil (cooking)||Nuristan,2023,-29.779382184293368
Oil (cooking)||Nuristan,2024,6.16057992712716
Oil (cooking)||Nuristan,2025,-1.0476478291528075
Oil (cooking)||Paktika,2021,40.29199470709807
Oil (cooking)||Paktika,2022,30.894488467168024
Oil (cooking)||Paktika,2023,-27.081114169072613
Oil (cooking)||Paktika,2024,-25.768902813857103
Oil (cooking)||Paktika,2025,20.803725668287314
Oil (cooking)||Paktya,2021,23.17889996362908
Oil (cooking)||Paktya,2022,37.58144781368193
Oil (cooking)||Paktya,2023,-28.67532517639343
Oil (cooking)||Paktya,2024,-22.950686654360315
Oil (cooking)||Paktya,2025,13.163783798014903
Oil (cooking)||Panjsher,2021,36.97127543124598
Oil (cooking)||Panjsher,2022,18.945761385369195
Oil (cooking)||Panjsher,2023,-31.173603195344146
Oil (cooking)||Panjsher,2024,-21.264062152864266
Oil (cooking)||Panjsher,2025,23.165914221218976
Oil (cooking)||Parwan,2021,36.73957824797874
Oil (cooking)||Parwan,2022,20.4113620926871
Oil (cooking)||Parwan,2023,-34.40749793893461
Oil (cooking)||Parwan,2024,-16.23888276368983
Oil (cooking)||Parwan,2025,25.22705932939619
Oil (cooking)||Samangan,2021,33.21315195433107
Oil (cooking)||Samangan,2022,21.391602663786042
Oil (cooking)||Samangan,2023,-30.647408848882524
Oil (cooking)||Samangan,2024,-14.243312982050444
Oil (cooking)||Samangan,2025,10.141484227920309
Oil (cooking)||Sar-e-Pul,2021,36.42499252894307
Oil (cooking)||Sar-e-Pul,2022,16.110880363228773
Oil (cooking)||Sar-e-Pul,2023,-33.22095524640692
Oil (cooking)||Sar-e-Pul,2024,-12.567692510896839
Oil (cooking)||Sar-e-Pul,2025,15.602890449933286
Oil (cooking)||Takhar,2021,45.209210200544696
Oil (cooking)||Takhar,2022,17.276499005399266
Oil (cooking)||Takhar,2023,-35.84090953147111
Oil (cooking)||Takhar,2024,-16.505653707578304
Oil (cooking)||Takhar,2025,23.00274111399596
Oil (cooking)||Uruzgan,2021,49.02169079499977
Oil (cooking)||Uruzgan,2022,44.51241413990703
Oil (cooking)||Uruzgan,2023,-25.33860519895683
Oil (cooking)||Uruzgan,2024,-27.715749039692707
Oil (cooking)||Uruzgan,2025,-7.196655684273925
Oil (cooking)||Zabul,2021,49.5798876019918
Oil (cooking)||Zabul,2022,8.929010796500243
Oil (cooking)||Zabul,2023,-19.28586594626827
Oil (cooking)||Zabul,2024,-37.61221931179619
Oil (cooking)||Zabul,2025,16.128540285465657
Pulses||Badakhshan,2021,7.377873348664492
Pulses||Badakhshan,2022,13.050250324494723
Pulses||Badakhshan,2023,-11.832436688098683
Pulses||Badakhshan,2024,-6.763217621014237
Pulses||Badakhshan,2025,-8.125741991480202
Pulses||Badghis,2021,26.247729456931378
Pulses||Badghis,2022,30.687986736068485
Pulses||Badghis,2023,-14.560969064116325
Pulses||Badghis,2024,-9.292613453836774
Pulses||Badghis,2025,-10.839590121358057
Pulses||Baghlan,2021,2.721573997193445
Pulses||Baghlan,2022,13.499281500529428
Pulses||Baghlan,2023,-6.11719628503603
Pulses||Baghlan,2024,-13.795459183220801
Pulses||Baghlan,2025,-7.778761244107778
Pulses||Balkh,2021,9.085309516476753
Pulses||Balkh,2022,22.212363206152013
Pulses||Balkh,2023,-4.505118953328045
Pulses||Balkh,2024,-11.519587137996973
Pulses||Balkh,2025,1.4677163167350877
Pulses||Bamyan,2021,8.44245232339512
Pulses||Bamyan,2022,4.774989550598311
Pulses||Bamyan,2023,10.61368320737572
Pulses||Bamyan,2024,-20.12956655312895
Pulses||Bamyan,2025,-14.602391504306386
Pulses||Daykundi,2021,9.72737452700514
Pulses||Daykundi,2022,30.198881773684942
Pulses||Daykundi,2023,8.86349621462588
Pulses||Daykundi,2024,-2.645246268605789
Pulses||Daykundi,2025,-2.6939874238526196
Pulses||Farah,2021,10.557419378301462
Pulses||Farah,2022,45.17314824713612
Pulses||Farah,2023,-11.030294790746149
Pulses||Farah,2024,-12.29657455749394
Pulses||Farah,2025,-0.13212628950177135
Pulses||Faryab,2021,1.136088264222489
Pulses||Faryab,2022,24.425651867512343
Pulses||Faryab,2023,-5.345114031113131
Pulses||Faryab,2024,-11.594676963826982
Pulses||Faryab,2025,5.929121280762403
Pulses||Ghazni,2021,11.194414461720994
Pulses||Ghazni,2022,1.692187950922159
Pulses||Ghazni,2023,13.36297340992744
Pulses||Ghazni,2024,-5.30559917465087
Pulses||Ghazni,2025,-8.43874420206842
Pulses||Ghor,2021,-0.9838776353865372
Pulses||Ghor,2022,27.660877310175923
Pulses||Ghor,2023,-2.4324481460486402
Pulses||Ghor,2024,1.5850906138501697
Pulses||Ghor,2025,-6.091846985239649
Pulses||Hilmand,2021,-6.419472553454303
Pulses||Hilmand,2022,7.878393609537262
Pulses||Hilmand,2023,4.7618713712731155
Pulses||Hilmand,2024,0.7422876381331015
Pulses||Hilmand,2025,-13.154432869139992
Pulses||Hirat,2021,5.275187420003658
Pulses||Hirat,2022,35.420466058763935
Pulses||Hirat,2023,-2.2523389125214703
Pulses||Hirat,2024,-4.502048373693337
Pulses||Hirat,2025,-4.431094759018676
Pulses||Jawzjan,2021,11.695915620564877
Pulses||Jawzjan,2022,18.192985746436612
Pulses||Jawzjan,2023,-3.247356019073168
Pulses||Jawzjan,2024,-2.6658903795060134
Pulses||Jawzjan,2025,2.354735166010934
Pulses||Kabul,2021,0.05555217646940041
Pulses||Kabul,2022,16.87281156789004
Pulses||Kabul,2023,1.5472318351098757
Pulses||Kabul,2024,-5.237529366770475
Pulses||Kabul,2025,-9.896580303412486
Pulses||Kandahar,2021,-7.778585893157654
Pulses||Kandahar,2022,28.346541926006136
Pulses||Kandahar,2023,-1.271107309168253
Pulses||Kandahar,2024,-4.922294019659885
Pulses||Kandahar,2025,-7.403414195867024
Pulses||Kapisa,2021,1.0301858686282928
Pulses||Kapisa,2022,7.24131075842417
Pulses||Kapisa,2023,4.536326139681471
Pulses||Kapisa,2024,-7.258070474881594
Pulses||Kapisa,2025,-8.80286178654515
Pulses||Khost,2021,-1.3802093156793842
Pulses||Khost,2022,22.53266126633062
Pulses||Khost,2023,-5.328255500985037
Pulses||Khost,2024,-12.57666239237955
Pulses||Khost,2025,0.062022780799745075
Pulses||Kunar,2021,8.495748992082893
Pulses||Kunar,2022,30.211983518810875
Pulses||Kunar,2023,7.96324089339712
Pulses||Kunar,2024,17.31698965965899
Pulses||Kunar,2025,-9.238959128637969
Pulses||Kunduz,2021,2.987555808872444
Pulses||Kunduz,2022,20.73790527141076
Pulses||Kunduz,2023,-11.965041482681182
Pulses||Kunduz,2024,-7.886424381269733
Pulses||Kunduz,2025,-9.244639559859813
Pulses||Laghman,2021,7.711166224806851
Pulses||Laghman,2022,17.150116451408024
Pulses||Laghman,2023,-0.7989939152961203
Pulses||Laghman,2024,-21.9120784021984
Pulses||Laghman,2025,21.53675655707424
Pulses||Logar,2021,-2.7263528781280035
Pulses||Logar,2022,15.00427589382628
Pulses||Logar,2023,3.1474556517635524
Pulses||Logar,2024,-14.158365739874254
Pulses||Logar,2025,-4.404212022352145
Pulses||Maidan Wardak,2021,7.660175804172348
Pulses||Maidan Wardak,2022,0.9068014558657429
Pulses||Maidan Wardak,2023,16.026703823902917
Pulses||Maidan Wardak,2024,-4.876676927754339
Pulses||Maidan Wardak,2025,-9.184252371173574
Pulses||Nangarhar,2021,7.3190360512079184
Pulses||Nangarhar,2022,24.72526963847613
Pulses||Nangarhar,2023,-1.648580038894904
Pulses||Nangarhar,2024,-4.922227002060364
Pulses||Nangarhar,2025,9.291231078195567
Pulses||Nimroz,2021,-13.921842634713924
Pulses||Nimroz,2022,17.664532768387613
Pulses||Nimroz,2023,-3.210234129857597
Pulses||Nimroz,2024,-14.551459189863186
Pulses||Nimroz,2025,6.96876478939897
Pulses||Nuristan,2021,7.746776580004225
Pulses||Nuristan,2022,17.35981690371096
Pulses||Nuristan,2023,7.91834403599438
Pulses||Nuristan,2024,-8.376412579785343
Pulses||Nuristan,2025,9.41479770089033
Pulses||Paktika,2021,8.71049718588736
Pulses||Paktika,2022,7.532124827902704
Pulses||Paktika,2023,8.215524139770594
Pulses||Paktika,2024,-1.2513351409087283
Pulses||Paktika,2025,-2.294757336483964
Pulses||Paktya,2021,-5.4285714285714315
Pulses||Paktya,2022,20.943269553541473
Pulses||Paktya,2023,0.7771517388769952
Pulses||Paktya,2024,-12.074141397449655
Pulses||Paktya,2025,-4.623335943617856
Pulses||Panjsher,2021,-7.789828757726873
Pulses||Panjsher,2022,21.028311381437874
Pulses||Panjsher,2023,6.541907399506849
Pulses||Panjsher,2024,-12.446721867788797
Pulses||Panjsher,2025,-10.474337408237137
Pulses||Parwan,2021,-1.8042028469313882
Pulses||Parwan,2022,11.000767126942838
Pulses||Parwan,2023,2.553316155978392
Pulses||Parwan,2024,-6.261353647817171
Pulses||Parwan,2025,-9.581002094208097
Pulses||Samangan,2021,19.96855599885852
Pulses||Samangan,2022,26.118646045580622
Pulses||Samangan,2023,-10.522045478808579
Pulses||Samangan,2024,4.265794895045378
Pulses||Samangan,2025,-4.744286106618648
Pulses||Sar-e-Pul,2021,16.45519918329799
Pulses||Sar-e-Pul,2022,26.245821572726307
Pulses||Sar-e-Pul,2023,-2.8851143057717463
Pulses||Sar-e-Pul,2024,-8.098467050624249
Pulses||Sar-e-Pul,2025,-10.168085906774744
Pulses||Takhar,2021,17.125741604746274
Pulses||Takhar,2022,6.459068957716552
Pulses||Takhar,2023,-7.92512795875756
Pulses||Takhar,2024,-6.784065823800914
Pulses||Takhar,2025,-14.28433029419047
Pulses||Uruzgan,2021,-20.146179251171816
Pulses||Uruzgan,2022,32.771461057418975
Pulses||Uruzgan,2023,2.2786472271582294
Pulses||Uruzgan,2024,-0.9440413061680136
Pulses||Uruzgan,2025,-9.319067107144633
Pulses||Zabul,2021,-13.089954457111356
Pulses||Zabul,2022,15.714857896230027
Pulses||Zabul,2023,0.29493419866593557
Pulses||Zabul,2024,-11.667769117943108
Pulses||Zabul,2025,6.185290095721816
Rice (high quality)||Badakhshan,2021,-3.745466450672008
Rice (high quality)||Badakhshan,2022,24.958698129709962
Rice (high quality)||Badakhshan,2023,-0.44682626094089595
Rice (high quality)||Badakhshan,2024,-17.953270364320716
Rice (high quality)||Badakhshan,2025,-3.506448541504371
Rice (high quality)||Badghis,2021,7.513287506200836
Rice (high quality)||Badghis,2022,23.13945721718345
Rice (high quality)||Badghis,2023,-7.610999693104854
Rice (high quality)||Badghis,2024,-15.105562808519188
Rice (high quality)||Badghis,2025,12.034214477455764
Rice (high quality)||Baghlan,2021,4.966724852716556
Rice (high quality)||Baghlan,2022,20.833225066043052
Rice (high quality)||Baghlan,2023,4.324483183760087
Rice (high quality)||Baghlan,2024,-19.348499735469744
Rice (high quality)||Baghlan,2025,2.802838619538093
Rice (high quality)||Balkh,2021,5.241169768325102
Rice (high quality)||Balkh,2022,24.215084806928893
Rice (high quality)||Balkh,2023,-1.4145983785727996
Rice (high quality)||Balkh,2024,-13.436103256407913
Rice (high quality)||Balkh,2025,3.288481802707298
Rice (high quality)||Bamyan,2021,2.2378121284185553
Rice (high quality)||Bamyan,2022,21.133105378645133
Rice (high quality)||Bamyan,2023,6.239558596675394
Rice (high quality)||Bamyan,2024,-18.23626165071065
Rice (high quality)||Bamyan,2025,1.928390895224346
Rice (high quality)||Daykundi,2021,1.9489771896566699
Rice (high quality)||Daykundi,2022,20.605559741701295
Rice (high quality)||Daykundi,2023,6.294716334688111
Rice (high quality)||Daykundi,2024,-5.408753357560421
Rice (high quality)||Daykundi,2025,0.210467237266723
Rice (high quality)||Farah,2021,4.653124999999996
Rice (high quality)||Farah,2022,36.27758368419483
Rice (high quality)||Farah,2023,-6.900682180054633
Rice (high quality)||Farah,2024,-21.168782263505573
Rice (high quality)||Farah,2025,20.494013912801165
Rice (high quality)||Faryab,2021,4.723580870829794
Rice (high quality)||Faryab,2022,18.28963256856995
Rice (high quality)||Faryab,2023,0.681760180830497
Rice (high quality)||Faryab,2024,-12.994640787949017
Rice (high quality)||Faryab,2025,2.7127362927324667
Rice (high quality)||Ghazni,2021,14.484181568088033
Rice (high quality)||Ghazni,2022,27.0265128759662
Rice (high quality)||Ghazni,2023,6.46257162900314
Rice (high quality)||Ghazni,2024,-22.954363727900013
Rice (high quality)||Ghazni,2025,9.609471094710925
Rice (high quality)||Ghor,2021,8.151998048498795
Rice (high quality)||Ghor,2022,31.68205628642184
Rice (high quality)||Ghor,2023,3.9807881876717257
Rice (high quality)||Ghor,2024,-9.6973731098426
Rice (high quality)||Ghor,2025,4.727194210322534
Rice (high quality)||Hilmand,2021,6.417504028937629
Rice (high quality)||Hilmand,2022,28.425889881602295
Rice (high quality)||Hilmand,2023,2.7236030814271754
Rice (high quality)||Hilmand,2024,-26.584428483007798
Rice (high quality)||Hilmand,2025,10.415849737275513
Rice (high quality)||Hirat,2021,3.8837227475189353
Rice (high quality)||Hirat,2022,34.87588385737928
Rice (high quality)||Hirat,2023,-1.151117654932411
Rice (high quality)||Hirat,2024,-22.42383209207853
Rice (high quality)||Hirat,2025,19.8270010279087
Rice (high quality)||Jawzjan,2021,2.6631448646198383
Rice (high quality)||Jawzjan,2022,12.074484796508427
Rice (high quality)||Jawzjan,2023,-1.1735826470387734
Rice (high quality)||Jawzjan,2024,-11.096289481754065
Rice (high quality)||Jawzjan,2025,7.056378593725741
Rice (high quality)||Kabul,2021,3.8068709377901544
Rice (high quality)||Kabul,2022,25.67952481025411
Rice (high quality)||Kabul,2023,4.036621178096395
Rice (high quality)||Kabul,2024,-10.016138994600428
Rice (high quality)||Kabul,2025,-3.4313508406772666
Rice (high quality)||Kandahar,2021,3.421613494803978
Rice (high quality)||Kandahar,2022,34.508024750524505
Rice (high quality)||Kandahar,2023,-0.5597827377888882
Rice (high quality)||Kandahar,2024,-21.227466717625326
Rice (high quality)||Kandahar,2025,14.971899890834106
Rice (high quality)||Kapisa,2021,10.277286819459325
Rice (high quality)||Kapisa,2022,15.79435978279911
Rice (high quality)||Kapisa,2023,-0.7555932049555987
Rice (high quality)||Kapisa,2024,-20.627976984338684
Rice (high quality)||Kapisa,2025,11.77074931827782
Rice (high quality)||Khost,2021,2.1322118931680705
Rice (high quality)||Khost,2022,32.09358004561357
Rice (high quality)||Khost,2023,-1.38046875000001
Rice (high quality)||Khost,2024,-19.420436811293396
Rice (high quality)||Khost,2025,6.219154918500178
Rice (high quality)||Kunar,2021,3.774048050075178
Rice (high quality)||Kunar,2022,33.60929599952694
Rice (high quality)||Kunar,2023,8.181375586438858
Rice (high quality)||Kunar,2024,-6.282090620844824
Rice (high quality)||Kunar,2025,3.2762910900598046
Rice (high quality)||Kunduz,2021,5.2627324171382455
Rice (high quality)||Kunduz,2022,23.14125045866077
Rice (high quality)||Kunduz,2023,0.5973334811652975
Rice (high quality)||Kunduz,2024,-17.08479713439416
Rice (high quality)||Kunduz,2025,7.717167353449415
Rice (high quality)||Laghman,2021,5.693262892439302
Rice (high quality)||Laghman,2022,31.2876271015806
Rice (high quality)||Laghman,2023,5.489693883810812
Rice (high quality)||Laghman,2024,-23.06003620054228
Rice (high quality)||Laghman,2025,4.613393295793803
Rice (high quality)||Logar,2021,3.859487886446596
Rice (high quality)||Logar,2022,34.31523887244732
Rice (high quality)||Logar,2023,4.684205903021795
Rice (high quality)||Logar,2024,-14.467123986937697
Rice (high quality)||Logar,2025,-2.7943556958092937
Rice (high quality)||Maidan Wardak,2021,-4.714015758267972
Rice (high quality)||Maidan Wardak,2022,24.225000730901545
Rice (high quality)||Maidan Wardak,2023,6.341834613363023
Rice (high quality)||Maidan Wardak,2024,-20.646969864630584
Rice (high quality)||Maidan Wardak,2025,7.168555411975788
Rice (high quality)||Nangarhar,2021,7.667839668600535
Rice (high quality)||Nangarhar,2022,29.99263875938559
Rice (high quality)||Nangarhar,2023,3.393912853076421
Rice (high quality)||Nangarhar,2024,-10.850896025938752
Rice (high quality)||Nangarhar,2025,3.7918069446833487
Rice (high quality)||Nimroz,2021,0.4002973637559427
Rice (high quality)||Nimroz,2022,31.77460082398283
Rice (high quality)||Nimroz,2023,0.3047243073465021
Rice (high quality)||Nimroz,2024,-26.15396769536832
Rice (high quality)||Nimroz,2025,19.847112943853876
Rice (high quality)||Nuristan,2021,1.5795539285472144
Rice (high quality)||Nuristan,2022,30.876490478732883
Rice (high quality)||Nuristan,2023,19.543238667654812
Rice (high quality)||Nuristan,2024,-12.907867571364386
Rice (high quality)||Nuristan,2025,0.3957473486233815
Rice (high quality)||Paktika,2021,4.415603909018303
Rice (high quality)||Paktika,2022,29.798747304651425
Rice (high quality)||Paktika,2023,0.8393256915932867
Rice (high quality)||Paktika,2024,-23.098405924438314
Rice (high quality)||Paktika,2025,10.042028808095646
Rice (high quality)||Paktya,2021,7.595341630429346
Rice (high quality)||Paktya,2022,29.134187470385488
Rice (high quality)||Paktya,2023,3.247692296623513
Rice (high quality)||Paktya,2024,-14.350022647294516
Rice (high quality)||Paktya,2025,-5.075175735485541
Rice (high quality)||Panjsher,2021,-0.33012687905117377
Rice (high quality)||Panjsher,2022,20.74753746767792
Rice (high quality)||Panjsher,2023,2.065547470348927
Rice (high quality)||Panjsher,2024,-27.112162124231613
Rice (high quality)||Panjsher,2025,14.830896015249676
Rice (high quality)||Parwan,2021,3.8939733274347645
Rice (high quality)||Parwan,2022,18.899810159146956
Rice (high quality)||Parwan,2023,0.8968074549917543
Rice (high quality)||Parwan,2024,-23.28425754068903
Rice (high quality)||Parwan,2025,15.57665429659261
Rice (high quality)||Samangan,2021,3.563020501488934
Rice (high quality)||Samangan,2022,19.89214000855201
Rice (high quality)||Samangan,2023,-0.8996418901214214
Rice (high quality)||Samangan,2024,-12.46401081144603
Rice (high quality)||Samangan,2025,3.2731452736151425
Rice (high quality)||Sar-e-Pul,2021,1.2243835794678397
Rice (high quality)||Sar-e-Pul,2022,22.610416988019946
Rice (high quality)||Sar-e-Pul,2023,-2.987859853647286
Rice (high quality)||Sar-e-Pul,2024,-12.109881559609228
Rice (high quality)||Sar-e-Pul,2025,1.217263002582056
Rice (high quality)||Takhar,2021,1.894936358475611
Rice (high quality)||Takhar,2022,32.277402779184655
Rice (high quality)||Takhar,2023,-10.842777978892254
Rice (high quality)||Takhar,2024,-22.527699911766327
Rice (high quality)||Takhar,2025,14.763450180410828
Rice (high quality)||Uruzgan,2021,-3.43668759114832
Rice (high quality)||Uruzgan,2022,39.428064876223004
Rice (high quality)||Uruzgan,2023,0.9356284487562949
Rice (high quality)||Uruzgan,2024,-23.341083884814896
Rice (high quality)||Uruzgan,2025,8.747387855302403
Rice (high quality)||Zabul,2021,9.147528588980261
Rice (high quality)||Zabul,2022,17.680471733238647
Rice (high quality)||Zabul,2023,1.3899108220266683
Rice (high quality)||Zabul,2024,-22.801657510686013
Rice (high quality)||Zabul,2025,12.159583368585318
Rice (low quality)||Badakhshan,2021,-25.2390045068503
Rice (low quality)||Badakhshan,2022,20.60300643252728
Rice (low quality)||Badakhshan,2023,-4.520756977225092
Rice (low quality)||Badakhshan,2024,-1.2994578124299887
Rice (low quality)||Badakhshan,2025,-6.339189782236955
Rice (low quality)||Badghis,2021,27.097801847722184
Rice (low quality)||Badghis,2022,-8.650268475814894
Rice (low quality)||Badghis,2023,-0.12926671625954422
Rice (low quality)||Badghis,2024,2.1686305635264724
Rice (low quality)||Badghis,2025,0.7756570376832946
Rice (low quality)||Baghlan,2021,1.2986746332399202
Rice (low quality)||Baghlan,2022,39.956623966272076
Rice (low quality)||Baghlan,2023,12.715607756810387
Rice (low quality)||Baghlan,2024,-14.157961685233007
Rice (low quality)||Baghlan,2025,-14.88549618320612
Rice (low quality)||Balkh,2021,5.401851851851849
Rice (low quality)||Balkh,2022,33.87915736950296
Rice (low quality)||Balkh,2023,2.7007874015748086
Rice (low quality)||Balkh,2024,-10.01558946050244
Rice (low quality)||Balkh,2025,-4.559784152229486
Rice (low quality)||Bamyan,2021,10.182324195209594
Rice (low quality)||Bamyan,2022,3.271711134756719
Rice (low quality)||Bamyan,2023,-7.832526071507672
Rice (low quality)||Bamyan,2024,-16.973306169356935
Rice (low quality)||Bamyan,2025,30.126212737042096
Rice (low quality)||Daykundi,2021,5.472760097702566
Rice (low quality)||Daykundi,2022,5.7257929182748795
